positive	November: my birthday month, election day, a weekend in San Fran with <user> Naples for Thanksgiving, lots of friends &amp; family. YES.
negative	I've been on tv <allcaps> a few times now. Still waiting for the call from itv <allcaps> about Dancing On Ice though. Starting to think i <allcaps> may be too <allcaps> famous.
neutral	Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.
neutral	Eleanor was just a fan when she met Louis it's funny bc she probaly wasnt a fan like she may have known who they were but she wasn't a fan
positive	<user> i <allcaps> hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday <hashtag> NFL <allcaps>
negative	<user> they canceled the Frankie date that was supposed to be tomorrow. So now everyone is going to the rescheduled show in South Bend.
neutral	I've got <number> tickets to see Leonard Cohen in Rosemont, il <allcaps> on November <number> that i <allcaps> can't use. Anyone interested? Face value is about $300.
positive	<user> come on Romney i <allcaps> may not be able to vote from Britain but i <allcaps> completley <allcaps> support you ! <repeat> Good Luck !
positive	wwe <allcaps> <hashtag> raw should be interesting next week. The Road Dogg returned to wwe <allcaps> at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
neutral	I'm far too stressed about finishing this essay for tomorrow, so i <allcaps> shall minimise it and play Temple Run. <hashtag> ProblemSolved
neutral	Saturday Night Live Jeopardy skits with Will Ferrell &gt;
positive	Kendrick Perkins led the league for the <number> year in a row in spm <allcaps> (Scowls per minute) literally laughed out loud
neutral	My <hashtag> MUFC <allcaps> xi <allcaps> for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?
positive	Eli manning best <number> quarter qb <allcaps> in the game!
neutral	i <allcaps> don't want a love like Jonny and June, i <allcaps> want a love like Blake and Miranda.
negative	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with <number> foul as Pistons reclaim lead, <number>
negative	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
neutral	If Cundiff would've made the Field Goal Sunday, i <allcaps> could've been eatin' a free <number> sub at Subway for lunch!
positive	Me personally don't see Grammy playing afl <allcaps> again still <number> but i think he'll turn to something else now. Best of luck with what may be next.
negative	i <allcaps> feel do bad My boo Asia bday event maybe cancelled for this Sunday! i <allcaps> was soooo looking forward to it
neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
neutral	After the Mid Tennessee vs. Western Kentucky game, i <allcaps> hear they're gonna play the <number> annual Ogalla, Nebraska Snail Chuckin' Pageant.
neutral	I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar <number> <url>
neutral	It's Friday and the Soul Train is firmly parked in pri <allcaps> for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour <smile>
neutral	People &amp; Power travels to Egypt to see how the April <number> activists have been faring since Mohamed Morsi's election.
neutral	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: <url>
positive	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
positive	Pretty good Thursday night with <user> If only Rivers would stop sucking so bad! # @ Qualcomm Stadium <url>
positive	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see? Yesa glass twatbetter known as a ""womb with a view"" <smile> LOL!"
positive	I'm so good at gambling. i <allcaps> just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
neutral	Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed <number> at <url>
negative	i <allcaps> can not change yesterday. i <allcaps> can only make the most to day, and look with hope toward tomorrow. (Anonymous)
positive	Had a wonderful workshop on Thursday at sag <allcaps> office with Carol Nadell of Selective Casting. She is such a <url>
neutral	<user> <number> the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and
neutral	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
neutral	Charles Dickens may just have been me in another life. <hashtag> thisisme <url>
positive	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother That's what i <allcaps> call a good night. <hashtag> KnicksNation
positive	<number> tomorrow night i <allcaps> have a date with Denzel! <hashtag> Flight i <allcaps> can't wait!
positive	Apple ceo <allcaps> apologizes for error-ridden new map app - Apple ceo <allcaps> Tim Cook apologized Friday for the company&amp;#039;s erro <url>
positive	New Die Hard movie coming out Feb <number> Looks like Bruce Willis is going to be my Valentines date:o)
positive	i <allcaps> liked a <user> video <url> Anonymous - Remember, Remember the <number> of November
positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
neutral	real <allcaps> America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
neutral	<user> Dana asked when Chael started his job with fox <allcaps> and Chael response was Oct <number> on fuel <allcaps> tv <allcaps>
neutral	Hmm, i <allcaps> think i <allcaps> am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend
positive	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
neutral	nfl <allcaps> News: New York Giants: Game-by-Game Predictions for the <number> Half of the Season <url> <hashtag> Football <hashtag> NFL <allcaps> <hashtag> NFCEast
positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
negative	<user> Damn, i <allcaps> just got Cougar Town cupcakes and was going to bring them tomorrow to share. i <allcaps> *shouldn't* eat all <number> alone
neutral	<hashtag> ladsontour mon the boys ! <repeat> theres only <number> thing missin <hashtag> BANJOOOOOOOOOOOOOOOOOO <allcaps> how nooooooooo <allcaps>
neutral	##$$## Black Friday Deals Olympus OM-D E-M5 <number> Live mos <allcaps> Interchangeable Lens Camera with <number> Tilting oled <allcaps> Tou <url>
negative	Kobe in the <number> is like Eli Manning. <hashtag> Beware
neutral	Wednesday and Thursdays will be a struggle at work once the Champions League resumes *GMT <number>
neutral	Also need to be at least accredated in act <allcaps> or rebt <allcaps> before the end of <number> yr.
negative	"If one more commentator references how ""smart"" the Dook players are, i <allcaps> may just turn this mess off. <hashtag> overratededucation <hashtag> dook"
neutral	Played Dishonored (360), Darksiders <number> (360) and Mass Effect <number> (360) in the last <number> hours. <url>
negative	"Scariest man alive. Kendrick Perkins is close <number> ""@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice"
positive	<user> <user> Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
neutral	Chargers may go <lolface> but that will make playoffs in afc <allcaps> nfc <allcaps> teams must win <number> games! Fact! <user> <user> <user> <user>
neutral	Late Halloween party next saturday &amp; going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?
positive	<user> lol I'll be able to do it Saturday Or Friday night after the Greek show
positive	<user> Hellyeaa ahaha, One of the <number> streets on Niggas !
positive	hahahaha spanish people and Nadal's box all smiling after the break in the <number> set hahahahahaha <allcaps> <hashtag> rewatchingAOfinal
neutral	Sick Beard: Download Finished: <number> Rock from the Sun - <number> - Dick Puts the 'ID' in Cupid
negative	Sundays in the Sag is like a Friday in Idahoboring as fuck!
positive	<user> He'll be the Eli Manning of the NBA,they r both <number> of the best <number> quarter players in their sports <hashtag> Closer <hashtag> KillerInstinct <hashtag> Splapa
neutral	On Monday i <allcaps> go back to my old job for the fourth time. My life is the Groundhog Day movie.
positive	If the Steelers play as good as they did Sunday i <allcaps> say keep the Bee uniforms on all the way to the Superbowl <hashtag> steelers
neutral	Harry Redknapp is being heavily linked with the position as Blackburn manager today. However, qpr <allcaps> may have begun courting him already
positive	yo I'm excited for Royal Rumble might book that Monday off work so i <allcaps> can watch it
positive	Procrastinating. i <allcaps> need to get ready for the <number> district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
negative	"Will you have lunch with me tomorrow night?-random hoe that's hitting on Castle ""NOOOOOOOOO""-Beckett"
positive	<user> Happy <number> Birthday Nick J! Hope it's one of the best! You've accomplished so much already And so much more to come. love <allcaps> YOU!
positive	<hashtag> factsaboutme When i <allcaps> was born. On that day , it was the <number> day of Chinese New Year. Immediately , i gotten lots of redpacket <smile>
negative	Work almost over with then these negros won't see my face till Monday night!
positive	I'll be doing the Senior Bowl fun run with my niece next Saturday
neutral	Monta Ellis  /  Ellis had just two points on <number> shooting on Friday against <url> <hashtag> nba
neutral	If any Baltimore team mascots come up missing <number> person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!
neutral	i <allcaps> want to go to Chapel Hill tomorrow for Halloween!
neutral	no <allcaps> youth <allcaps> tomorrow. Come to Fall Festival. Also, this Sunday High School will attend main service with the adults for Super Sunday!
