positive	<hashtag> Forward!	Can it please be Wednesday and potus <allcaps> has been re elected. Then we can move this country <hashtag> Forward!
positive	best	"<hashtag> ASimpleLife opens tomorrow at Lee's <number> in San Fran - Roger Ebert called it ""one of the year's best films"" <url>"
negative	NOOOOOOOOO!!!!!!	<user> <user> NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
negative	power	<user> waheed proposed mdp to join the gov prior CoNI's verdict. <number> feb controversial power transfer refrained mdp joining the govt.
positive	That's my boy	<user> Frankie: i <allcaps> think I'm gonna have a date with my bed tomorrow Me: same. That's my boy
positive	Pray	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. <url>
positive	may continue	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. <url>
positive	leader	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. <url>
positive	freedom and peace.	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. <url>
negative	just give up.	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
positive	don't	Shout out to my boy <user> who fights tomorrow night on the Las Vegas <hashtag> rfa card. He's put in the work so i <allcaps> don't need to wish him luck.
positive	wish him luck.	Shout out to my boy <user> who fights tomorrow night on the Las Vegas <hashtag> rfa card. He's put in the work so i <allcaps> don't need to wish him luck.
positive	Happy	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
positive	Yay!!	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
negative	disgrace and a complete TWAT.	i <allcaps> wonder what Cortese is thinking after watching that <number> half of total wank? As for Boruc you are a disgrace and a complete TWAT. <hashtag> saintsfc
neutral	needs to get stronger,	Austin Rivers needs to get stronger, <hashtag> Spurs guards muscling him tonight. He started and just now scored in <number> <hashtag> Hornets
positive	Happy	Happy Valentines Day &lt;3 only if you live in Brazil, otherwise its just another irritating Monday.
negative	only	Happy Valentines Day &lt;3 only if you live in Brazil, otherwise its just another irritating Monday.
negative	irritating	Happy Valentines Day &lt;3 only if you live in Brazil, otherwise its just another irritating Monday.
negative	terrible	Okay me and <user> are about to watch The Woman In Black. This may be a terrible night.
positive	so happy!!!!	<user> Saturday i <allcaps> buy my ticket for the <hashtag> TMHTOUR <allcaps> in Belgium! I'm so happy!!!!
positive	best	This goes way too fast <neutralface> Its been already a year that i <allcaps> saw Avril Lavigne in concert &lt;3 October <number> <number> one of the best day of my life <smile>
positive	So many	So many choices of gigs this saturday night. The ibb <allcaps> at the Rugby club (which one, there are two up Twmpath?) and <url>
negative	fail	"How many continents was The Challenge filmed on? ""21?"" okay, what did you fail <number> grade?"
positive	welcome.	<user> Were going to be at Boys and Girls Club to clean tomorrow at <number> They told us to bring boots and gloves. All are welcome.
positive	interesting	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he <url>
positive	YES.	November: my birthday month, election day, a weekend in San Fran with <user> Naples for Thanksgiving, lots of friends &amp; family. YES.
negative	Still waiting	I've been on tv <allcaps> a few times now. Still waiting for the call from itv <allcaps> about Dancing On Ice though. Starting to think i <allcaps> may be too <allcaps> famous.
negative	just	Eleanor was just a fan when she met Louis it's funny bc she probaly wasnt a fan like she may have known who they were but she wasn't a fan
negative	wasnt	Eleanor was just a fan when she met Louis it's funny bc she probaly wasnt a fan like she may have known who they were but she wasn't a fan
negative	wasn't	Eleanor was just a fan when she met Louis it's funny bc she probaly wasnt a fan like she may have known who they were but she wasn't a fan
positive	hope	<user> i <allcaps> hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday <hashtag> NFL <allcaps>
positive	make sure	<user> i <allcaps> hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday <hashtag> NFL <allcaps>
positive	take care	<user> i <allcaps> hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday <hashtag> NFL <allcaps>
negative	canceled	<user> they canceled the Frankie date that was supposed to be tomorrow. So now everyone is going to the rescheduled show in South Bend.
positive	show	<user> they canceled the Frankie date that was supposed to be tomorrow. So now everyone is going to the rescheduled show in South Bend.
neutral	interested?	I've got <number> tickets to see Leonard Cohen in Rosemont, il <allcaps> on November <number> that i <allcaps> can't use. Anyone interested? Face value is about $300.
negative	may not	<user> come on Romney i <allcaps> may not be able to vote from Britain but i <allcaps> completley <allcaps> support you ! <repeat> Good Luck !
negative	able to	<user> come on Romney i <allcaps> may not be able to vote from Britain but i <allcaps> completley <allcaps> support you ! <repeat> Good Luck !
positive	completley <allcaps> support	<user> come on Romney i <allcaps> may not be able to vote from Britain but i <allcaps> completley <allcaps> support you ! <repeat> Good Luck !
positive	Luck	<user> come on Romney i <allcaps> may not be able to vote from Britain but i <allcaps> completley <allcaps> support you ! <repeat> Good Luck !
positive	interesting	wwe <allcaps> <hashtag> raw should be interesting next week. The Road Dogg returned to wwe <allcaps> at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
negative	far too stressed	I'm far too stressed about finishing this essay for tomorrow, so i <allcaps> shall minimise it and play Temple Run. <hashtag> ProblemSolved
positive	<hashtag> ProblemSolved	I'm far too stressed about finishing this essay for tomorrow, so i <allcaps> shall minimise it and play Temple Run. <hashtag> ProblemSolved
positive	laughed	Kendrick Perkins led the league for the <number> year in a row in spm <allcaps> (Scowls per minute) literally laughed out loud
positive	best	Eli manning best <number> quarter qb <allcaps> in the game!
negative	don't want	i <allcaps> don't want a love like Jonny and June, i <allcaps> want a love like Blake and Miranda.
positive	want	i <allcaps> don't want a love like Jonny and June, i <allcaps> want a love like Blake and Miranda.
negative	Unfortunately,	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with <number> foul as Pistons reclaim lead, <number>
negative	Not	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
positive	Best of luck	Me personally don't see Grammy playing afl <allcaps> again still <number> but i think he'll turn to something else now. Best of luck with what may be next.
negative	bad	i <allcaps> feel do bad My boo Asia bday event maybe cancelled for this Sunday! i <allcaps> was soooo looking forward to it
negative	cancelled	i <allcaps> feel do bad My boo Asia bday event maybe cancelled for this Sunday! i <allcaps> was soooo looking forward to it
positive	<smile>	It's Friday and the Soul Train is firmly parked in pri <allcaps> for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour <smile>
positive	sure	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: <url>
negative	Shit, yeah,	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
positive	Pretty good	Pretty good Thursday night with <user> If only Rivers would stop sucking so bad! # @ Qualcomm Stadium <url>
negative	so bad!	Pretty good Thursday night with <user> If only Rivers would stop sucking so bad! # @ Qualcomm Stadium <url>
neutral	still have yet to see	<user> Hey, you're coming to Jacksonville on Saturday, right? i <allcaps> still have yet to see where i <allcaps> can buy tickets for that. ._____.
positive	twatbetter	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see? Yesa glass twatbetter known as a ""womb with a view"" <smile> LOL!"
positive	so good	I'm so good at gambling. i <allcaps> just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
positive	just	I'm so good at gambling. i <allcaps> just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
positive	Not a bad week.	I'm so good at gambling. i <allcaps> just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
negative	can not	i <allcaps> can not change yesterday. i <allcaps> can only make the most to day, and look with hope toward tomorrow. (Anonymous)
negative	only	i <allcaps> can not change yesterday. i <allcaps> can only make the most to day, and look with hope toward tomorrow. (Anonymous)
positive	wonderful	Had a wonderful workshop on Thursday at sag <allcaps> office with Carol Nadell of Selective Casting. She is such a <url>
neutral	should have been	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
negative	blowout.	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
positive	good night.	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother That's what i <allcaps> call a good night. <hashtag> KnicksNation
positive	can't wait!	<number> tomorrow night i <allcaps> have a date with Denzel! <hashtag> Flight i <allcaps> can't wait!
positive	date:o)	New Die Hard movie coming out Feb <number> Looks like Bruce Willis is going to be my Valentines date:o)
positive	liked	i <allcaps> liked a <user> video <url> Anonymous - Remember, Remember the <number> of November
positive	happier.	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
